"date","cohort","block","trt","rep","obs","height","numDam","numLeaf","areaLeaf","areaDam","alive","notes","additional.notes","species"
2017-04-24,1,"B","LP",7,"Robert/Amy","8","1",9,6,5,1,"","","b"
2017-04-24,1,"B","L",8,"Robert/Amy",NA,NA,100,NA,NA,1,"B.TO, T.WILT","","b"
2017-04-24,1,"B","LP",9,"Robert/Amy","2","2",2,1,50,1,"T.WILT","","b"
2017-04-24,1,"B","U",10,"Robert/Amy","10","0",2,2,0,1,"T.WILT","","b"
2017-04-24,1,"B","LP",11,"Robert/Amy","12","1",2,2,30,1,"","","b"
2017-04-24,1,"B","L",12,"Robert/Amy","12","0",2,2,0,1,"T.WILT","","b"
2017-04-24,1,"B","U",13,"Robert/Amy","1","2",2,2,20,1,"P.TO","","b"
2017-04-24,1,"B","L",14,"Robert/Amy","7","4",9,7,30,1,"P.TO","","b"
2017-04-24,1,"B","U",15,"Robert/Amy","6","0",0,0,100,1,"","","b"
2017-04-24,1,"B","LP",16,"Robert/Amy","6","2",6,2.5,20,1,"T.WILT, P.TO","","b"
2017-04-24,1,"B","LP",17,"Robert/Amy","6","3",5,3,25,1,"","","b"
2017-04-24,1,"B","U",18,"Robert/Amy","12","1",4,2,10,1,"","","b"
2017-04-24,1,"B","U",19,"Robert/Amy","4","1",1,1,45,1,"","","b"
2017-04-24,1,"B","LP",20,"Robert/Amy","5","1",3,3,10,1,"","","b"
2017-04-24,1,"B","L",21,"Robert/Amy",NA,NA,100,NA,100,1,"B.TO","","b"
2017-04-24,1,"B","L",22,"Robert/Amy","5","3",3.5,3.5,40,1,"T.WILT","","b"
2017-04-24,1,"B","LP",23,"Robert/Amy","10","3",6,6,40,1,"T.WILT","","b"
2017-04-24,1,"B","U",24,"Robert/Amy","10","4",6,6,50,1,"","","b"
2017-04-24,1,"B","L",25,"Robert/Amy",NA,NA,100,NA,NA,1,"B.TO","","b"
2017-04-24,1,"B","LP",26,"Robert/Amy",NA,NA,100,NA,100,1,"B.TO","","b"
2017-04-24,1,"B","L",27,"Robert/Amy",NA,NA,100,NA,NA,1,"B.TO","","b"
2017-04-24,1,"B","L",28,"Robert/Amy",NA,NA,100,NA,100,1,"B.TO","","b"
2017-04-24,1,"B","U",29,"Robert/Amy",NA,NA,100,NA,100,1,"B.TO","","b"
2017-04-24,1,"B","L",30,"Robert/Amy","5","1",10,1,10,1,"T.WILT","","b"
2017-05-16,3,"G","L",1,"Keatyn/Robert/Miles","23","2",2,12,5,1,"","All NA=dried out","b"
2017-05-16,3,"G","L",2,"Keatyn/Robert/Miles","28","3",3,13,5,1,"","All NA=dried out","b"
2017-05-16,3,"G","U",3,"Keatyn/Robert/Miles","19","3",3,8,20,1,"","All NA=dried out","b"
2017-05-16,3,"G","L",4,"Keatyn/Robert/Miles","17.4","4",6,12,10,1,"","All NA=dried out","b"
2017-05-16,3,"G","U",5,"Keatyn/Robert/Miles","15","3",3,10,15,1,"","All NA=dried out","b"
2017-05-16,3,"G","L",6,"Keatyn/Robert/Miles","21","3",3,8,3,1,"","All NA=dried out","b"
2017-05-16,3,"G","L",7,"Keatyn/Robert/Miles","24","4",4,10,5,1,"","All NA=dried out","b"
2017-05-16,3,"G","L",8,"Keatyn/Robert/Miles","19","4",4,14,20,1,"","All NA=dried out","b"
2017-05-16,3,"G","LP",9,"Keatyn/Robert/Miles","18","4",5,6,70,1,"","All NA=dried out","b"
2017-05-16,3,"G","L",10,"Keatyn/Robert/Miles","16","2",2,14,5,1,"","All NA=dried out","b"
2017-05-16,3,"G","LP",11,"Keatyn/Robert/Miles","24","5",5,13,10,1,"","All NA=dried out","b"
2017-05-16,3,"G","U",12,"Keatyn/Robert/Miles","11","2",2,7,5,1,"","All NA=dried out","b"
2017-05-16,3,"G","L",13,"Keatyn/Robert/Miles","20","4",4,9,4,1,"","All NA=dried out","b"
2017-05-16,3,"G","LP",14,"Keatyn/Robert/Miles",NA,NA,NA,NA,NA,0,"","All NA=dried out","b"
2017-05-16,3,"G","U",15,"Keatyn/Robert/Miles","23","3",3,12,2,1,"","All NA=dried out","b"
2017-05-16,3,"G","LP",16,"Keatyn/Robert/Miles","15","3",3,2,1,1,"","All NA=dried out","b"
2017-05-16,3,"G","LP",17,"Keatyn/Robert/Miles","24","4",5,14,2,1,"","All NA=dried out","b"
2017-05-16,3,"G","U",18,"Keatyn/Robert/Miles","21","5",8,16,5,1,"","All NA=dried out","b"
2017-05-16,3,"G","U",19,"Keatyn/Robert/Miles","21","3",5,7,5,1,"","All NA=dried out","b"
2017-05-16,3,"G","U",20,"Keatyn/Robert/Miles","24","4",5,12,5,1,"","All NA=dried out","b"
2017-05-16,3,"G","LP",21,"Keatyn/Robert/Miles","19","2",2,6,1,1,"","All NA=dried out","b"
2017-05-16,3,"G","LP",22,"Keatyn/Robert/Miles","18","3",3,7,10,1,"","All NA=dried out","b"
2017-05-16,3,"G","U",23,"Keatyn/Robert/Miles","17","5",5,12,5,1,"","All NA=dried out","b"
2017-05-16,3,"G","U",24,"Keatyn/Robert/Miles","14","2",4,7,5,1,"","All NA=dried out","b"
2017-05-16,3,"G","LP",25,"Keatyn/Robert/Miles","21","3",3,5,40,1,"","All NA=dried out","b"
2017-05-16,3,"G","LP",26,"Keatyn/Robert/Miles",NA,NA,NA,NA,NA,0,"","All NA=dried out","b"
2017-05-16,3,"G","LP",27,"Keatyn/Robert/Miles","18","4",4,8,20,1,"","All NA=dried out","b"
2017-05-16,3,"G","U",28,"Keatyn/Robert/Miles",NA,NA,NA,NA,NA,0,"","All NA=dried out","b"
2017-05-16,3,"G","L",29,"Keatyn/Robert/Miles","6","5",5,9,15,1,"","All NA=dried out","b"
2017-05-16,3,"G","L",30,"Keatyn/Robert/Miles","9","3",6,13,10,1,"","All NA=dried out","b"
2017-05-16,3,"B","LP",1,"Keatyn/Robert/Miles","20","4",8,18,3,1,"","All NA=dried out","b"
2017-05-16,3,"B","U",2,"Keatyn/Robert/Miles",NA,NA,NA,NA,NA,0,"","All NA=dried out","b"
2017-05-16,3,"B","U",3,"Keatyn/Robert/Miles","16","4",5,12,20,1,"","All NA=dried out","b"
2017-05-16,3,"B","LP",4,"Keatyn/Robert/Miles","12","2",2,7,25,1,"","All NA=dried out","b"
2017-05-16,3,"B","L",5,"Keatyn/Robert/Miles","16","5",8,15,5,1,"","All NA=dried out","b"
2017-05-16,3,"B","U",6,"Keatyn/Robert/Miles","21","4",4,20,5,1,"","All NA=dried out","b"
2017-05-16,3,"B","LP",7,"Keatyn/Robert/Miles","12","4",4,18,5,1,"","All NA=dried out","b"
2017-05-16,3,"B","L",8,"Keatyn/Robert/Miles","11.7","4",4,6,20,1,"","All NA=dried out","b"
2017-05-16,3,"B","LP",9,"Keatyn/Robert/Miles","16","3",3,6,3,1,"","All NA=dried out","b"
2017-05-16,3,"B","U",10,"Keatyn/Robert/Miles","24","3",6,13,15,1,"","All NA=dried out","b"
2017-05-16,3,"B","LP",11,"Keatyn/Robert/Miles",NA,NA,NA,NA,NA,0,"","All NA=dried out","b"
2017-05-16,3,"B","L",12,"Keatyn/Robert/Miles","21","6",6,13,3,1,"","All NA=dried out","b"
2017-05-16,3,"B","U",13,"Keatyn/Robert/Miles","16.5","4",4,10,20,1,"","All NA=dried out","b"
2017-05-16,3,"B","L",14,"Keatyn/Robert/Miles",NA,NA,NA,NA,NA,0,"","All NA=dried out","b"
2017-05-16,3,"B","U",15,"Keatyn/Robert/Miles","10","3",6,17,2,1,"","All NA=dried out","b"
2017-05-16,3,"B","LP",16,"Keatyn/Robert/Miles","18","5",5,17,17,1,"","All NA=dried out","b"
2017-05-16,3,"B","LP",17,"Keatyn/Robert/Miles","26","5",7,25,7,1,"","All NA=dried out","b"
2017-05-16,3,"B","U",18,"Keatyn/Robert/Miles",NA,NA,NA,NA,NA,0,"","All NA=dried out","b"
2017-05-16,3,"B","U",19,"Keatyn/Robert/Miles","17","5",6,14,20,1,"","All NA=dried out","b"
2017-05-16,3,"B","LP",20,"Keatyn/Robert/Miles","15","6",6,15,8,1,"","All NA=dried out","b"
2017-05-16,3,"B","L",21,"Keatyn/Robert/Miles","19","7",7,11,3,1,"","All NA=dried out","b"
2017-05-16,3,"B","L",22,"Keatyn/Robert/Miles","21","5",5,11,5,1,"","All NA=dried out","b"
2017-05-16,3,"B","LP",23,"Keatyn/Robert/Miles","17","3",3,13,5,1,"","All NA=dried out","b"
2017-05-16,3,"B","U",24,"Keatyn/Robert/Miles","20","3",3,18,3,1,"","All NA=dried out","b"
2017-05-16,3,"B","L",25,"Keatyn/Robert/Miles","23","5",5,13,15,1,"","All NA=dried out","b"
2017-05-16,3,"B","LP",26,"Keatyn/Robert/Miles","18","5",8,14,3,1,"","All NA=dried out","b"
2017-05-16,3,"B","L",27,"Keatyn/Robert/Miles",NA,NA,NA,NA,NA,0,"","All NA=dried out","b"
2017-05-16,3,"B","L",28,"Keatyn/Robert/Miles","14","3",3,13,3,1,"","All NA=dried out","b"
2017-05-16,3,"B","U",29,"Keatyn/Robert/Miles",NA,NA,NA,NA,NA,0,"","All NA=dried out","b"
2017-05-16,3,"B","L",30,"Keatyn/Robert/Miles","14","1",1,3,50,1,"","All NA=dried out","b"
2017-05-16,3,"R","U",1,"Keatyn/Miles",NA,NA,NA,NA,NA,0,"","","b"
2017-05-16,3,"R","LP",2,"Keatyn/Miles","16.6","6",6,5,45,1,"","","b"
2017-05-16,3,"R","U",3,"Keatyn/Miles","16.3","1",1,2,5,1,"","","b"
2017-05-16,3,"R","L",4,"Keatyn/Miles",NA,NA,NA,NA,NA,0,"","","b"
2017-05-16,3,"R","U",5,"Keatyn/Miles","16","3",4,9,20,1,"","","b"
2017-05-16,3,"R","L",6,"Keatyn/Miles","16.5","1",1,1,50,1,"","","b"
2017-05-16,3,"R","L",7,"Keatyn/Miles","13","6",6,10,25,1,"","","b"
2017-05-16,3,"R","LP",8,"Keatyn/Miles","15.8","3",3,0,100,1,"","","b"
2017-05-16,3,"R","L",9,"Keatyn/Miles","12","1",1,1.5,50,1,"","","b"
2017-05-16,3,"R","L",10,"Keatyn/Miles","8.5","1",1,0,100,1,"","","b"
2017-05-16,3,"R","U",11,"Keatyn/Miles","13","2",2,8,10,1,"","","b"
2017-05-16,3,"R","L",12,"Keatyn/Miles","16.5","2",2,4,60,1,"","","b"
2017-05-16,3,"R","U",13,"Keatyn/Miles","14","2",2,4,15,1,"","","b"
2017-05-16,3,"R","LP",14,"Keatyn/Miles","20.5","2",4,14,3,1,"","","b"
2017-05-16,3,"R","L",15,"Keatyn/Miles",NA,NA,NA,NA,NA,0,"","","b"
2017-05-16,3,"R","LP",16,"Keatyn/Miles","13.5","1",1,3,55,1,"","","b"
2017-05-16,3,"R","LP",17,"Keatyn/Miles",NA,NA,NA,NA,NA,0,"","","b"
2017-05-16,3,"R","LP",18,"Keatyn/Miles",NA,NA,NA,NA,NA,0,"","","b"
2017-05-16,3,"R","L",19,"Keatyn/Miles","16","4",5,7,55,1,"","","b"
2017-05-16,3,"R","L",20,"Keatyn/Miles","15","5",5,14,30,1,"","","b"
2017-05-16,3,"R","LP",21,"Keatyn/Miles","20.8","5",5,8,50,1,"","","b"
2017-05-16,3,"R","U",22,"Keatyn/Miles","23","6",6,19,20,1,"","","b"
2017-05-16,3,"R","LP",23,"Keatyn/Miles","16","4",4,0,100,1,"","","b"
2017-05-16,3,"R","LP",24,"Keatyn/Miles","16","2",2,3,5,1,"","","b"
2017-05-16,3,"R","U",25,"Keatyn/Miles","14.5","3",3,7,25,1,"","","b"
2017-05-16,3,"R","U",26,"Keatyn/Miles","16","3",3,10,15,1,"","","b"
2017-05-16,3,"R","LP",27,"Keatyn/Miles","19","4",4,10,30,1,"","","b"
2017-05-16,3,"R","U",28,"Keatyn/Miles","21","4",9,19,10,1,"","","b"
2017-05-16,3,"R","U",29,"Keatyn/Miles","21.5","5",7,14,10,1,"","","b"
2017-05-16,3,"R","L",30,"Keatyn/Miles","20","4",4,4,40,1,"","","b"
2017-05-02,2,"B","LP",7,"Keatyn/Robert","15","1",3,5,2,1,"","","b"
2017-05-02,2,"B","L",8,"Keatyn/Robert","19","4",4,6,20,1,"","Pea Gone","b"
2017-05-02,2,"B","LP",9,"Keatyn/Robert","4","1",1,2,65,1,"","","b"
2017-05-02,2,"B","U",10,"Keatyn/Robert","11","2",3,8,60,1,"","","b"
2017-05-02,2,"B","LP",11,"Keatyn/Robert","15","4",4,7,60,1,"","","b"
2017-05-02,2,"B","L",12,"Keatyn/Robert",NA,"0",0,0,100,1,"","","b"
2017-05-02,2,"B","U",13,"Keatyn/Robert","2","0",1,2,90,1,"","Pea Gone","b"
2017-05-02,2,"B","L",14,"Keatyn/Robert","13","0",1,1,0,1,"","","b"
2017-05-02,2,"B","U",15,"Keatyn/Robert","14","2",2,3,20,1,"","","b"
2017-05-02,2,"B","LP",16,"Keatyn/Robert",NA,NA,NA,NA,NA,0,"","Pea Gone","b"
2017-05-02,2,"B","LP",17,"Keatyn/Robert","11","4",4,10,20,1,"","","b"
2017-05-02,2,"B","U",18,"Keatyn/Robert","17","1",4,7,3,1,"","","b"
2017-05-02,2,"B","U",19,"Keatyn/Robert","7","1",2,4,75,1,"","","b"
2017-05-02,2,"R","U",1,"Miles/Kyle","18.4","0",0,0,0,1,"","","b"
2017-05-02,2,"R","LP",2,"Miles/Kyle","3",NA,NA,NA,NA,1,"","","b"
2017-05-02,2,"R","U",3,"Miles/Kyle",NA,"0",0,0,100,1,"B.TO","","b"
2017-05-02,2,"R","L",4,"Miles/Kyle","14.3","1",1,2,7,1,"","","b"
2017-05-02,2,"R","U",5,"Miles/Kyle","11",NA,NA,NA,NA,1,"","","b"
2017-05-02,2,"R","L",6,"Miles/Kyle","21.5","0",2,0,0,1,"","","b"
2017-05-02,2,"R","L",7,"Miles/Kyle","10.5",NA,NA,NA,NA,1,"","","b"
2017-05-02,2,"R","LP",8,"Miles/Kyle","14",NA,NA,NA,NA,1,"","","b"
2017-05-02,2,"R","L",9,"Miles/Kyle","7","1",0,2,80,1,"B.TO","","b"
2017-05-02,2,"R","L",10,"Miles/Kyle","10","2",2,4,60,1,"B.TO","","b"
2017-05-02,2,"R","U",11,"Miles/Kyle","12","0",0,0,0,1,"","","b"
2017-05-02,2,"R","L",12,"Miles/Kyle","18.1","1",1,0.5,70,1,"B.TO","","b"
2017-05-02,2,"R","U",13,"Robert/Keatyn",NA,NA,NA,NA,NA,0,"","","b"
2017-05-02,2,"R","LP",14,"Robert/Keatyn","14","0",0,0,99,1,"","","b"
2017-05-02,2,"R","L",15,"Robert/Keatyn",NA,NA,NA,NA,NA,0,"","","b"
2017-05-02,2,"R","LP",16,"Robert/Keatyn","14","0",0,0,80,1,"","","b"
2017-05-02,2,"R","LP",17,"Robert/Keatyn","16","0",0,0,50,1,"","","b"
2017-05-02,2,"R","LP",18,"Robert/Keatyn","12","0",0,0,0,1,"","","b"
2017-05-02,2,"R","L",19,"Robert/Keatyn","12","2",2,3,80,1,"","","b"
2017-05-02,2,"R","L",20,"Robert/Keatyn","9","3",3,7,90,1,"","","b"
2017-05-02,2,"R","LP",21,"Robert/Keatyn","15","1",1,1,90,1,"","","b"
2017-05-02,2,"R","U",22,"Robert/Keatyn","21","2",2,6,70,1,"","","b"
2017-05-02,2,"R","LP",23,"Robert/Keatyn","19","0",0,0,95,1,"","","b"
2017-05-02,2,"R","LP",24,"Robert/Keatyn","19","0",0,0,99,1,"","","b"
2017-05-02,2,"R","U",25,"Robert/Keatyn",NA,NA,NA,NA,NA,0,"","","b"
2017-05-02,2,"R","U",26,"Robert/Keatyn","16","1",1,1,80,1,"","","b"
2017-05-02,2,"R","LP",27,"Robert/Keatyn","20","3",3,7,80,1,"","","b"
2017-05-02,2,"R","U",28,"Robert/Keatyn","8","2",3,2,50,1,"","","b"
2017-05-02,2,"R","U",29,"Robert/Keatyn","12","0",0,0,100,1,"","","b"
2017-05-02,2,"R","L",30,"Robert/Keatyn","14","0",2,1,0,1,"","","b"
2017-05-09,3,"R","U",1,"Kyle/Robert/Miles","15.5","0",8,16,0,1,"","","b"
2017-05-09,3,"R","LP",2,"Kyle/Robert/Miles","8.5","0",6,18,0,1,"","","b"
2017-05-09,3,"R","U",3,"Kyle/Robert/Miles","9.6","0",6,14,0,1,"","","b"
2017-05-09,3,"R","L",4,"Kyle/Robert/Miles","12.4","0",4,12,0,1,"","","b"
2017-05-09,3,"R","U",5,"Kyle/Robert/Miles","13.7","0",6,16,0,1,"","","b"
2017-05-09,3,"R","L",6,"Kyle/Robert/Miles","10.5","0",8,15,0,1,"","","b"
2017-05-09,3,"R","L",7,"Kyle/Robert/Miles","9.9","0",8,14,0,1,"","","b"
2017-05-09,3,"R","LP",8,"Kyle/Robert/Miles","12","0",6,16,0,1,"","","b"
2017-05-09,3,"R","L",9,"Kyle/Robert/Miles","9.2","0",6,10,0,1,"","","b"
2017-05-09,3,"R","L",10,"Kyle/Robert/Miles","9","0",6,15,0,1,"","","b"
2017-05-09,3,"R","U",11,"Kyle/Robert/Miles","8.9","0",6,13,0,1,"","","b"
2017-05-09,3,"R","L",12,"Kyle/Robert/Miles","10.2","0",7,16,0,1,"","","b"
2017-05-09,3,"R","U",13,"Kyle/Robert/Miles","12","0",6,14,0,1,"","","b"
2017-05-09,3,"R","LP",14,"Kyle/Robert/Miles","12","0",7,15,0,1,"","","b"
2017-05-09,3,"R","L",15,"Kyle/Robert/Miles","11","0",6,14,0,1,"","","b"
2017-05-09,3,"R","LP",16,"Kyle/Robert/Miles","14.1","0",5,15,0,1,"","","b"
2017-05-09,3,"R","LP",17,"Kyle/Robert/Miles","11.2","0",7,13,0,1,"","","b"
2017-05-09,3,"R","LP",18,"Kyle/Robert/Miles","11.5","0",7,14,0,1,"","","b"
2017-05-09,3,"R","L",19,"Kyle/Robert/Miles","7.9","0",6,14,0,1,"","","b"
2017-05-09,3,"R","L",20,"Kyle/Robert/Miles","9.6","0",5,12,0,1,"","","b"
2017-05-09,3,"R","LP",21,"Kyle/Robert/Miles","11.9","0",6,14,0,1,"","","b"
2017-05-09,3,"R","U",22,"Kyle/Robert/Miles","8.4","0",5,15,0,1,"","","b"
2017-05-09,3,"R","LP",23,"Kyle/Robert/Miles","9.1","0",7,15,0,1,"","","b"
2017-05-09,3,"R","LP",24,"Kyle/Robert/Miles","5.1","0",5,13,0,1,"","","b"
2017-05-09,3,"R","U",25,"Kyle/Robert/Miles","7.5","0",6,10,0,1,"","","b"
2017-05-09,3,"R","U",26,"Kyle/Robert/Miles","9.1","0",6,15,0,1,"","","b"
2017-05-09,3,"R","LP",27,"Kyle/Robert/Miles","10","0",6,11,0,1,"","","b"
2017-05-09,3,"R","U",28,"Kyle/Robert/Miles","7.6","0",6,15,0,1,"","","b"
2017-05-09,3,"R","U",29,"Kyle/Robert/Miles","10.4","0",7,15,0,1,"","","b"
2017-05-09,3,"R","L",30,"Kyle/Robert/Miles","12.1","0",6,20,0,1,"","","b"
2017-05-09,3,"B","LP",1,"Keatyn/Robert/Miles/Kyle","13","0",6,19,0,1,"","","b"
2017-05-09,3,"B","U",2,"Keatyn/Robert/Miles/Kyle","12.2","0",6,18,0,1,"","","b"
2017-05-09,3,"B","U",3,"Keatyn/Robert/Miles/Kyle","16.5","0",6,16,0,1,"","","b"
2017-05-09,3,"B","LP",4,"Keatyn/Robert/Miles/Kyle","15.6","0",6,19,0,1,"","","b"
2017-05-09,3,"B","L",5,"Keatyn/Robert/Miles/Kyle","11.2","0",6,17,0,1,"","","b"
2017-05-09,3,"B","U",6,"Keatyn/Robert/Miles/Kyle","11.3","0",6,15,0,1,"","","b"
2017-05-09,3,"B","LP",7,"Keatyn/Robert/Miles/Kyle","8.2","0",6,16,0,1,"","","b"
2017-05-09,3,"B","L",8,"Keatyn/Robert/Miles/Kyle","9.6","0",6,17,0,1,"","","b"
2017-05-09,3,"B","LP",9,"Keatyn/Robert/Miles/Kyle","10.2","0",6,15,0,1,"","","b"
2017-05-09,3,"B","U",10,"Keatyn/Robert/Miles/Kyle","12.3","0",6,17,0,1,"","","b"
2017-05-09,3,"B","LP",11,"Keatyn/Robert/Miles/Kyle","12.8","0",6,19,0,1,"","","b"
2017-05-09,3,"B","L",12,"Keatyn/Robert/Miles/Kyle","13.2","0",7,19,0,1,"","","b"
2017-05-09,3,"B","U",13,"Keatyn/Robert/Miles/Kyle","10.9","0",6,16,0,1,"","","b"
2017-05-09,3,"B","L",14,"Keatyn/Robert/Miles/Kyle","9.3","0",6,18,0,1,"","","b"
2017-05-09,3,"B","U",15,"Keatyn/Robert/Miles/Kyle","9.5","0",6,12,0,1,"","","b"
2017-05-09,3,"B","LP",16,"Keatyn/Robert/Miles/Kyle","13.3","0",6,21,0,1,"","","b"
2017-05-09,3,"B","LP",17,"Keatyn/Robert/Miles/Kyle","13.7","0",8,22,0,1,"","","b"
2017-05-09,3,"B","U",18,"Keatyn/Robert/Miles/Kyle","11","0",8,22,0,1,"","","b"
2017-05-09,3,"B","U",19,"Keatyn/Robert/Miles/Kyle","13","0",6,20,0,1,"","","b"
2017-05-09,3,"B","LP",20,"Keatyn/Robert/Miles/Kyle","9.6","0",7,19,0,1,"","","b"
2017-05-09,3,"B","L",21,"Keatyn/Robert/Miles/Kyle","11.2","0",6,19,0,1,"","","b"
2017-05-09,3,"B","L",22,"Keatyn/Robert/Miles/Kyle","10.2","0",7,21,0,1,"","","b"
2017-05-09,3,"B","LP",23,"Keatyn/Robert/Miles/Kyle","8","0",6,17,0,1,"","","b"
2017-05-09,3,"B","U",24,"Keatyn/Robert/Miles/Kyle","12","0",10,21,0,1,"","","b"
2017-05-09,3,"B","L",25,"Keatyn/Robert/Miles/Kyle","11.5","0",6,22,0,1,"","","b"
2017-05-09,3,"B","LP",26,"Keatyn/Robert/Miles/Kyle","10","0",8,18,0,1,"","","b"
2017-05-09,3,"B","L",27,"Keatyn/Robert/Miles/Kyle","8.2","0",6,18,0,1,"","","b"
2017-05-09,3,"B","L",28,"Keatyn/Robert/Miles/Kyle","8.5","0",6,19,0,1,"","","b"
2017-05-09,3,"B","U",29,"Keatyn/Robert/Miles/Kyle","12","0",6,23,0,1,"","","b"
2017-05-09,3,"B","L",30,"Keatyn/Robert/Miles/Kyle","13","0",6,24,0,1,"","","b"
2017-05-09,3,"G","L",1,"Keatyn/Robert/Miles/Kyle","13.9","0",6,15,0,1,"","","b"
2017-05-09,3,"G","L",2,"Keatyn/Robert/Miles/Kyle","18","0",5,14,0,1,"","","b"
2017-05-09,3,"G","U",3,"Keatyn/Robert/Miles/Kyle","8","0",5,14,0,1,"","","b"
2017-05-09,3,"G","L",4,"Keatyn/Robert/Miles/Kyle","11","0",5,12,0,1,"","","b"
2017-05-09,3,"G","U",5,"Keatyn/Robert/Miles/Kyle","8","0",5,9,0,1,"","","b"
2017-05-09,3,"G","L",6,"Keatyn/Robert/Miles/Kyle","10.4","0",5,16,0,1,"","","b"
2017-05-09,3,"G","L",7,"Keatyn/Robert/Miles/Kyle","11.9","0",5,10,0,1,"","","b"
2017-05-09,3,"G","L",8,"Keatyn/Robert/Miles/Kyle","12.4","0",6,17,0,1,"","","b"
2017-05-09,3,"G","LP",9,"Keatyn/Robert/Miles/Kyle","12.6","0",6,15,0,1,"","","b"
2017-05-09,3,"G","L",10,"Keatyn/Robert/Miles/Kyle","13.6","0",5,13,0,1,"","","b"
2017-05-09,3,"G","LP",11,"Keatyn/Robert/Miles/Kyle","10.7","0",5,13,0,1,"","","b"
2017-05-09,3,"G","U",12,"Keatyn/Robert/Miles/Kyle","9.4","0",5,15,0,1,"","","b"
2017-05-09,3,"G","L",13,"Keatyn/Robert/Miles/Kyle","6.5","0",5,13,0,1,"","","b"
2017-05-09,3,"G","LP",14,"Keatyn/Robert/Miles/Kyle","9.8","0",5,10,0,1,"","","b"
2017-05-09,3,"G","U",15,"Keatyn/Robert/Miles/Kyle","11.7","0",5,13,0,1,"","","b"
2017-05-09,3,"G","LP",16,"Keatyn/Robert/Miles/Kyle","8.3","0",7,18,0,1,"","","b"
2017-05-09,3,"G","LP",17,"Keatyn/Robert/Miles/Kyle","14.6","0",6,14,0,1,"","","b"
2017-05-09,3,"G","U",18,"Keatyn/Robert/Miles/Kyle","11.9","0",7,17,0,1,"","","b"
2017-05-09,3,"G","U",19,"Keatyn/Robert/Miles/Kyle","11.3","0",6,12,0,1,"","","b"
2017-05-09,3,"G","U",20,"Keatyn/Robert/Miles/Kyle","13.6","0",7,13,0,1,"","","b"
2017-05-09,3,"G","LP",21,"Keatyn/Robert/Miles/Kyle","13.7","0",5,15,0,1,"","","b"
2017-05-09,3,"G","LP",22,"Keatyn/Robert/Miles/Kyle","13.3","0",6,17,0,1,"","","b"
2017-05-09,3,"G","U",23,"Keatyn/Robert/Miles/Kyle","12.3","0",7,14,0,1,"","","b"
2017-05-09,3,"G","U",24,"Keatyn/Robert/Miles/Kyle","8.3","0",5,15,0,1,"","","b"
2017-05-09,3,"G","LP",25,"Keatyn/Robert/Miles/Kyle","13.9","0",6,19,0,1,"","","b"
2017-05-09,3,"G","LP",26,"Keatyn/Robert/Miles/Kyle","11","0",5,21,0,1,"","","b"
2017-05-09,3,"G","LP",27,"Keatyn/Robert/Miles/Kyle","9.7","0",5,16,0,1,"","","b"
2017-05-09,3,"G","U",28,"Keatyn/Robert/Miles/Kyle","10.6","0",5,19,0,1,"","","b"
2017-05-09,3,"G","L",29,"Keatyn/Robert/Miles/Kyle","5","0",3,8,0,1,"","","b"
2017-05-09,3,"G","L",30,"Keatyn/Robert/Miles/Kyle","3","0",4,6,0,1,"","","b"
2017-05-02,2,"G","L",10,"Keatyn/Robert",NA,NA,NA,NA,NA,0,"","","b"
2017-05-02,2,"G","LP",11,"Keatyn/Robert",NA,NA,NA,NA,NA,0,"","","b"
2017-05-02,2,"G","U",12,"Keatyn/Robert",NA,NA,NA,NA,NA,0,"","","b"
2017-05-02,2,"G","L",13,"Keatyn/Robert","14.8","1",2,5,30,1,"","","b"
2017-05-02,2,"G","LP",14,"Keatyn/Robert","17.5","2",2,3,15,1,"","","b"
2017-05-02,2,"G","U",15,"Keatyn/Robert","20.4","2",3,3,45,1,"","","b"
2017-05-02,2,"G","LP",16,"Keatyn/Robert",NA,NA,NA,NA,NA,0,"","","b"
2017-05-02,2,"G","LP",17,"Keatyn/Robert",NA,NA,NA,NA,NA,0,"","","b"
2017-05-02,2,"G","U",18,"Keatyn/Robert","14.2","0",1,0,80,1,"","","b"
2017-05-02,2,"G","U",23,"Keatyn/Robert","11.5","0",2,1,0,1,"","","b"
2017-05-02,2,"G","U",24,"Keatyn/Robert",NA,NA,NA,NA,NA,0,"","","b"
2017-04-25,2,"G","L",1,"Deniss/Amy","11","0",5,6,0,1,"","","b"
2017-04-25,2,"G","L",2,"Deniss/Amy","14","0",5,4.5,0,1,"","","b"
2017-04-25,2,"G","U",3,"Deniss/Amy","12",NA,6,7,5,1,"","","b"
2017-04-25,2,"G","L",4,"Deniss/Amy","9","0",6,6.5,0,1,"","","b"
2017-04-25,2,"G","U",5,"Deniss/Amy","14","0",6,7,0,1,"","","b"
2017-04-25,2,"G","L",6,"Deniss/Amy","6","0",6,6,0,1,"","","b"
2017-04-25,2,"G","L",7,"Deniss/Amy","13","0",5,5,0,1,"","","b"
2017-04-25,2,"G","L",8,"Deniss/Amy","16","0",5,7.5,0,1,"","","b"
2017-04-25,2,"G","LP",9,"Deniss/Amy","18.5","0",6,6.5,0,1,"","","b"
2017-04-25,2,"G","L",10,"Deniss/Amy","14.5","0",5,7,0,1,"","","b"
2017-04-25,2,"G","LP",11,"Deniss/Amy","15","0",6,9.5,0,1,"","","b"
